,Emociones,GSR_Avg_Resistance,GSR_Num_Minima,GSR_Avg_Rise_Time,GSR_Spectral_Power_1,GSR_Spectral_Power_2,GSR_Spectral_Power_3,GSR_Spectral_Power_4,GSR_Spectral_Power_5,GSR_Spectral_Power_6,GSR_Spectral_Power_7,GSR_Spectral_Power_8,GSR_Spectral_Power_9,GSR_Spectral_Power_10,BVP_Avg_HR,BVP_Std_HR,BVP_Energy_Ratio,BVP_Spectral_Power,RP_Avg_Respiration,RP_Std_Respiration,RP_Breathing_Rate,ST_Avg_Skin_Temperature,ST_Avg_Derivative,ST_Spectral_Power_0-0.1Hz,zEMG_Energy,zEMG_Mean,zEMG_Variance,tEMG_Energy,tEMG_Mean,tEMG_Variance,hEOG_Energy,hEOG_Mean,hEOG_Variance,vEOG_Energy,vEOG_Mean,vEOG_Variance,Spectral_Power_T7,Spectral_Power_T8,Spectral_Power_Asymmetry
10,Neutra,2560.395526784668,26,246.6153846153846,4759.03132544839,1009.2383294426648,704.0204491269233,651.6796441566811,426.9933915138824,265.60072446244783,237.40305690767855,217.3994592562593,183.12930554115195,176.67702129048715,59.82622659558558,3.127533314124278,0.1100524769800914,13627.005715438629,-1109.4822627250549,647.8043491689418,14.5179584120983,-0.0384075960357827,-4.595529342833667e-07,0.1516047418425966,20636992.772537656,48.46369147156405,812.5746488598435,267260938.10910136,-169.23732228756162,12299.436175864525,51735443.47784282,56.4465007103499,4738.952404039744,80520873.71083185,-72.31834542574312,7104.749578919643,3762695638.2557735,-658.4868682626137,142788.37126438622
11,Positiva,-1818.3812737537503,24,286.72727272727275,3505.7622154452965,3129.3260616796074,1183.2006686169918,1090.8449419637411,539.3777771417667,442.65492780954975,340.4594977574776,336.99688713792364,210.88295569581592,196.19081730249405,59.85818058256064,2.848357519435944,0.0856760260066104,4274.580983793004,110.01883010738464,648.7939190633913,14.527112232030266,0.1760711198453954,5.5605905048287366e-05,1.2744446896815995,52347539.66338965,-78.45782933273692,1863.2935971839825,132140920.33825248,127.47095108504736,3993.331926387135,51269545.77792817,-9.27322409547646,7767.798028405739,68586280.95044932,5.082419185893291,10480.645876500928,3762695638.2557735,-658.4868682626137,142788.37126438622
12,Neutra,9667.013388535695,17,386.6666666666667,18057.60007342625,6247.930970439141,2312.624516653058,1387.7578626666852,1269.0837652714713,1058.277233084892,963.088976904962,953.7403396243784,685.7127361373819,642.6893773169611,59.62317745784026,4.618679248640657,0.1560862331775075,7254.456138712861,-837.6900403190472,539.0515050103476,12.421154779233383,-0.074682713272045,-6.586925391395467e-06,0.2845457314095623,157840672.7178012,-137.7751743478341,5197.0259531851125,176102613.24630475,-92.36918536827524,18444.436849043475,160431807.34862712,-141.74487442705052,4484.341454270458,36496228.70369736,16.591593883347628,5315.44032118723,3762695638.2557735,-658.4868682626137,142788.37126438622
13,Neutra,-11765.455612863438,19,327.1578947368421,22224.62587177867,13732.394245460964,4931.080359414435,3565.5235707522334,2476.0332370858373,2229.5605070203687,2113.795113161476,1605.355546206251,1529.7596531949464,1207.7153182602024,59.60797975699949,4.743031236103602,0.0832775648444612,11003.627449476417,-437.7634565957157,552.9488074952226,15.26333222921497,-0.0701257863754706,-3.982792097122511e-06,0.3010320625298746,65779838.23399094,-81.09164703811098,3500.7131375690574,642059005.6144055,300.2739597605332,8190.176175269776,194412124.749182,139.58248182332204,10297.999877904407,52351216.19384264,-42.74192661504451,6192.615484026222,3762695638.2557735,-658.4868682626137,142788.37126438622
14,Neutra,-625.6228058318598,18,329.4736842105263,4137.4732802782855,1485.9467013603453,1256.5474441556928,1140.9402135544178,1064.408885627274,734.489044351666,600.2906051115827,529.5121546191707,443.84451297808937,389.7027109398763,59.71756013981429,4.044085930688175,0.033649826866531,7350.48339228534,-195.10313597547432,540.3736887350634,12.449343491651808,-0.0303159411530814,-2.2977646714173777e-06,0.1345533370300297,415694476.7902699,-198.5512138183554,24256.103725061334,2572076768.0658126,-447.5463831422637,193709.0927894969,136970885.69984996,-77.55696645226129,14966.976651391007,36567061.70031482,12.128869477649705,5454.462476835502,3762695638.2557735,-658.4868682626137,142788.37126438622
15,Neutra,-2642.0370469855256,17,397.25,4729.676389683942,2287.662252842714,1516.3010137886863,1396.6755916460563,925.427239816858,745.223220714382,677.0071461870075,661.9022976320583,614.343272311284,443.05244006393474,59.79709048287203,3.400382424091107,0.0402165790456068,11890.28297828836,-294.22700976671507,610.1684488191444,13.493052228078582,-0.0600954308475481,-2.083306635417929e-05,0.4127189853056495,14359340.410086,33.61381752405438,1069.7651332987289,490481009.9215695,213.6653718976412,29482.067479534104,434118202.7514616,-223.25046831055843,16660.178575504473,92126620.10991898,89.65198182587412,6075.05587251161,3762695638.2557735,-658.4868682626137,142788.37126438622
16,Neutra,-4014.376023800898,9,611.0,7445.024953033252,2757.559743993997,1624.9080455637873,1013.0236847764542,1001.3877273782072,931.0267509308388,735.402496453776,659.9542619843844,469.43578885275366,463.7956565768319,59.95404936975354,1.659002663173605,0.1424923096374147,11625.72599342933,-122.01097151407718,1047.1832275711104,14.370809293622331,-0.0780596614172388,-2.5428595697012955e-05,0.5800500264718466,6369219.316179991,11.345050268864492,846.9668129784313,3580753385.8927,-653.593001883986,121338.45901154884,247724334.1159849,-143.13624842626578,17459.982235103973,166923721.45124614,-92.04275559457004,17098.554158986884,3762695638.2557735,-658.4868682626137,142788.37126438622
17,Neutra,-3403.145827183055,18,357.1111111111111,6503.680654208551,5858.325978847405,3006.7228212933987,1482.5165880356462,1028.353222003853,661.429254583283,544.6543266528191,535.0979966239541,414.94091767419866,343.0115905377381,59.77934439604306,3.602277124421746,0.0809188320898165,6640.885434719418,-699.6581023143183,438.2579550133748,15.180365672871025,-0.0936550497952522,-3.293462695697461e-05,0.7289983151603991,9791397.406525254,-29.0302916028894,657.1498604017688,1207891342.9629357,338.750542119871,70280.4450546295,189020982.92179263,-137.2175438294419,10126.765843385874,77123701.14004558,67.09780513326834,7312.177000349048,3762695638.2557735,-658.4868682626137,142788.37126438622
18,Neutra,5406.601175766703,25,270.0,10076.014077098282,2690.874952742591,1518.9518823611438,962.0411615848212,726.6035740465853,625.2791009814024,489.9484221568925,464.1818777797221,364.0025686679659,359.6790122903326,59.72714553377728,3.98080977089048,0.0874053048704234,5924.115745812142,-158.66833618692823,823.066759269333,15.004884402474763,-0.0638093844780708,-1.4935470364209418e-05,0.3896076727626986,10355126.426019697,31.099561485020143,619.0805147194297,192261344.51647565,121.36527819858904,14722.268346503906,88708041.87009703,85.88426705054525,6212.747126330492,699118986.4191725,-302.08142999615643,15842.242620100493,3762695638.2557735,-658.4868682626137,142788.37126438622
19,Neutra,4148.205074080188,19,324.63157894736844,7860.067687816389,3465.296266454964,1928.969804783576,1478.4445683713195,920.3794093450608,917.953004039945,699.8082031390279,683.5946466529881,652.780017825638,475.860888139019,59.9353611645113,1.9349221048180083,0.1258429674686522,11573.664868134456,9.060056214371048,1910.2493671663017,12.872946697955078,-0.4359722009351101,-0.0001213219746508,3.033115123759086,163197361.93225682,-144.13527480493045,4224.618441137704,3326693157.583462,-595.3814634576858,155124.64421845094,139932163.30278376,-109.13166779921366,9525.96586381302,1309202155.589329,406.7428816372927,35112.02903232526,3762695638.2557735,-658.4868682626137,142788.37126438622
20,Neutra,3764.620982926525,34,190.58823529411765,7015.980424406018,1890.7813510714736,992.0256751719468,610.4122666650435,512.8322722637273,393.44175946885525,347.4432801042013,258.4697401439048,240.44068022883735,196.47800940446,59.77215092146706,3.629525138163869,0.1826025743023741,9425.86327021776,-1242.880678730865,498.815693677854,15.315232397606994,-0.0650788228670092,-1.753960365848183e-05,0.4375190478833231,13994644.264306225,-35.97249882754053,849.7667460416617,424290372.7114938,-105.99679307698138,53760.1413634455,44970824.26555293,56.00614842963025,3752.224368953368,30611386.41761172,-11.38376802817846,4559.654068374573,3762695638.2557735,-658.4868682626137,142788.37126438622
21,Neutra,6531.600692202754,8,273.5,12169.79679750644,3801.6051970048698,2249.1274246350954,1627.946654956275,1122.4238674500366,896.9961497488183,726.4808988604389,679.2022578541164,634.9431911564952,627.5953369718246,59.86579724555573,2.7861886203623034,0.0599024197006043,9541.004817507612,2371.015475732692,2084.748857841756,11.755102040816324,-0.0430627140756327,3.0636862285557777e-06,0.1681953556988218,33601982.22578107,-14.819073989102131,4927.757519417568,129662582.29748474,-29.86419784393233,18970.657612611005,27959474.29376553,16.598156945714862,4007.5088903199903,52362825.81136194,10.077996275737728,7919.7001999145505,3762695638.2557735,-658.4868682626137,142788.37126438622
22,Neutra,565.7666771220813,7,1058.0,3784.4758083024863,1639.2222042088729,1586.9440462595885,1334.547298975223,1195.654791426696,1061.6694291982917,688.7607188301969,571.2597189816446,427.3841438500288,410.224290386575,59.92654243055654,2.069636218459898,0.0158805640936029,9798.593236700148,8.861780883432278,737.5243712194753,15.01955671447197,-0.0745525066072127,-1.5931168388490045e-05,0.4602007825652118,6001317.108004572,-14.454055706753245,710.3996835532448,463672669.8957547,244.38114502928536,11306.14484752015,26335389.205127075,37.228178760771264,2648.2828662551824,47851849.3968804,-14.94550030267776,7106.878558214977,3762695638.2557735,-658.4868682626137,142788.37126438622
23,Neutra,3774.6489341200418,18,350.6666666666667,7141.8195708138965,3843.998552235075,2061.972189004585,1171.0351627732002,842.7903142834944,739.909903729382,683.0381306595815,671.2742383805531,436.9019669282316,373.9372890834676,59.82898011446061,3.15499871739106,0.122457635782994,6074.53112796943,-1381.9285414440722,687.613064050363,12.041392285983068,-0.1151402217630936,-8.578321439956178e-06,0.5273254737951032,83033243.06026605,-104.8245468514584,1731.3675422555891,384597687.1870102,167.79070080306948,30761.36760927986,44239129.85325073,-23.08996384596314,6243.681059367042,55262012.28136708,-42.73562684113436,6639.047981792971,3762695638.2557735,-658.4868682626137,142788.37126438622
24,Neutra,2712.40222961532,14,412.61538461538464,5052.931711692918,3114.9300377500363,1583.2155235731332,1049.5785243804532,1009.5286115959184,548.570231679174,424.4540813137531,352.985267029159,348.86772957404287,331.7685631808341,59.81038898723903,3.2734677922540945,0.0608061933071565,9711.699090227314,-796.8928290140393,490.5611666381819,16.27914560573944,-0.0651652188186222,-2.1062842821320973e-05,0.4605969107527174,36138018.31174788,61.76870863052723,1720.4750274607636,68082961.35914081,61.37030537614965,6663.060826239856,116780664.49362388,113.6976395631826,4962.041686318189,115794009.62217906,-104.26048252145468,6867.804728967442,3762695638.2557735,-658.4868682626137,142788.37126438622
25,Neutra,-3372.563128138156,24,275.9130434782609,6324.972993048337,3794.020561002036,670.120541675505,638.7961382309117,578.6729417969777,420.84245996191214,357.33026670921976,184.0906535942382,149.17798397028668,131.33127535551785,59.9344445090186,1.9380710729779105,0.2208907314132944,7927.709869886628,-854.2547739962091,842.5709478908694,13.765683558742056,0.1780706346623606,4.442345031405878e-05,1.068969204458163,13092226.96221148,-38.08898829150014,554.7784443079487,361376791.12678987,-214.92737554003895,9164.187570491576,98816609.616107,80.49630883057787,8657.692551433327,41383329.91174386,-17.088567536136562,6047.338995553075,3762695638.2557735,-658.4868682626137,142788.37126438622
26,Neutra,7408.324203623335,20,302.75,13721.676047442885,2254.7585758405216,1287.4102706885617,941.0956694248072,657.3376212555753,546.5044928851953,457.4265598499443,430.8504312086802,386.2504783584118,361.1070784157827,59.92648818114048,2.045287125601,0.0132398818546287,5153.757682592201,-674.3329346481237,636.0078016727733,15.729646697388633,-0.0243631988109577,1.5318431142778889e-06,0.0967736384675573,4049403.1349074426,-8.236571407694997,552.4718716707333,298560234.32938474,-197.5096065211724,6725.285345544153,153079719.37947232,129.58329016608698,6657.882824479301,38966936.08083915,13.759232771885449,5779.883280814483,3762695638.2557735,-658.4868682626137,142788.37126438622
27,Negativa,9506.122019525325,9,765.0,17644.56768131098,3989.538648372529,3131.9921242235496,1584.0983171965936,1226.7678157783878,1058.9824552747723,957.4995223537436,820.0175589001004,709.6173419999092,659.098186007523,59.61023050408868,4.6965667525911625,0.1500564632426234,9985.525842587747,-10.458232629227387,1063.3365878091358,12.592228234136744,0.1019380318827883,2.0220329108468132e-05,0.5237524980625825,159305413.6292373,-146.85625055237725,2836.644496803602,2950808241.897848,126.95093730174987,435906.7808873627,79636528.57393232,100.11714612091998,2175.780179736598,118262932.39610311,-104.16305144378208,7266.316740283854,3762695638.2557735,-658.4868682626137,142788.37126438622
28,Neutra,3647.53490333881,23,263.6521739130435,6843.268986754245,3240.19436582886,1086.4158508552157,753.8628835196315,717.2373925352016,643.5512626371146,438.3053499944954,394.5968656443671,367.07621635565846,318.1663904403228,59.90426894589698,2.327105865452554,0.0902932050147539,7309.939321522354,2971.325722401058,1307.6851936962137,12.571615649042396,-0.1737781038875333,-4.909557181260634e-05,1.161389435008489,338678969.9531759,-165.3544643043267,24538.87079657399,1538430754.5741668,-432.85574603286574,48302.37901085439,551105291.9475142,-231.80180342130623,30689.690466707623,127211019.23539756,97.41070868149188,9998.135947435076,3762695638.2557735,-658.4868682626137,142788.37126438622
29,Neutra,-20265.983436983475,20,340.0,37336.10155127833,7041.337844724554,3679.239096990993,3600.137049463663,2688.624150982857,1835.4000204544136,1570.1839813150154,1244.758242217611,935.314099841767,580.4961326606834,59.55073021421919,5.0914725256859565,0.1118083300784411,14620.289976896718,-1434.8384228079751,1052.2435363656389,12.999322951929589,-0.1060386227152936,-3.186233677698009e-05,0.7866952209279888,210922973.11288947,-153.61513244171584,8712.89554460918,1231054825.250722,-204.7064998177888,146675.95132982542,40222376.27619706,32.62626094652576,5097.043070331355,65972226.71521688,-10.555347760514014,9994.624265274844,3762695638.2557735,-658.4868682626137,142788.37126438622
30,Neutra,6082.231924801452,16,408.53333333333336,11313.211476165936,3597.6358058630967,1010.1115255191344,314.8470306939557,300.18571628963144,244.7369342847864,243.5651360471725,224.8124471422832,195.079230256822,193.4430513937289,59.88577104288999,2.56301506047242,0.0416170794177835,7529.74933083826,-348.74419035927684,1010.6309056762292,13.536292260855632,0.10953413551784,1.4092956651356578e-05,0.5521136298635575,28339603.559812333,-18.948690669264156,3982.1854123329695,506089953.14782286,226.2708939489499,26327.51704109924,24698370.95576048,-12.348150437384158,3630.974613949823,55645978.31899095,41.34555970983348,6814.7448024201385,3762695638.2557735,-658.4868682626137,142788.37126438622
31,Neutra,5114.583245708604,26,221.53846153846155,9580.631189271438,4691.590721229066,1318.8444815396067,860.5200116885328,833.4047952055977,782.6219620744888,668.6790998912379,573.472306175604,551.0066582685729,494.47664188642665,59.97974389651618,1.0927036695690124,0.0286867383610625,7217.0106287226035,-1262.014561689867,987.5943329029286,13.64341085271318,-0.3153957743279973,-8.532366146527842e-05,2.158152248316859,119152512.43514612,-129.51315491726805,1478.8721817988524,3618889837.855325,-428.21155845912574,370999.1133244525,294666827.1420473,192.87193892621937,7939.328646355316,50865143.24441323,47.25456571858087,5558.847814767505,3762695638.2557735,-658.4868682626137,142788.37126438622
32,Neutra,-6358.55522501927,17,435.4285714285714,11784.641759818776,4148.929469307544,1528.2885944676798,1450.8657125173395,909.978266745566,896.6051331553698,692.1621414501249,620.6594320981793,323.5002044539091,320.92870738379617,59.89868464851296,2.427060768453979,0.1020240309117899,7555.971459344702,-1321.8719782787748,654.4122376567875,14.83580167417901,0.2406595997313894,9.083829667667936e-05,1.850219764157096,19133591.867602717,-15.94190337119005,2676.8593730927805,111767060.6346256,-68.34725231141128,12449.83273300994,132613871.70281984,117.00629900567633,6624.150947470348,52361712.403942205,-48.62066881631389,5657.126213968017,3762695638.2557735,-658.4868682626137,142788.37126438622
33,Neutra,-3939.446378632673,15,363.0,7522.240680022305,4987.14980771382,3045.651059837186,1889.2013517642583,1201.1183810196164,1058.9178057287177,572.1085697644384,561.3875967729437,517.6824884399795,506.2280398340049,59.83189194310683,3.139898531419179,0.2072307610487591,7839.18818650735,-1197.0545340861322,597.2157315718257,12.32942687429764,-0.039922435691389,-2.2518093779884967e-05,0.4035892272536645,161727673.1619955,-136.4609199211599,6152.877071096083,324876632.2240869,173.6980552753444,19595.626559262982,33537000.023849912,45.51226654824914,3066.0416855298954,113212921.90175202,-117.80692080296092,3464.195143423674,3762695638.2557735,-658.4868682626137,142788.37126438622
34,Neutra,5199.6552913421365,21,307.0,9610.289583021606,3442.826074093451,1516.170269710664,961.6903810563606,643.3553595567643,636.4506817146404,507.587317516493,500.0663332562142,361.5812272211437,281.17582644187,59.948151840945314,1.7543294258657676,0.019202141673065,7727.433413272788,-1614.860771314888,1237.9164815386905,14.790563312469908,0.1900931521604365,6.058439516969105e-05,1.384032219203239,83434535.8054547,-98.25335609809852,3127.303720952695,366819933.6107949,206.64087028615305,13491.329773152558,95772886.55748346,85.5348354428249,7354.883616559833,41717151.25355349,-50.72326622564544,3817.645247096151,3762695638.2557735,-658.4868682626137,142788.37126438622
35,Neutra,6222.437699772395,12,513.0,11545.55170583862,4032.917279442208,769.6527799326052,642.3353361502061,571.7805541369767,519.820559176138,448.4331657112985,397.659903318609,316.9090100163419,219.1211037778613,59.85165647733915,2.8742637820092725,0.050201729474498,15755.74990204629,-1027.999268562301,1148.7258383782648,13.212386612449173,-0.1956494535045408,-3.599831318553039e-05,1.125893269371906,6471782.770995883,-1.8434402212263896,987.9900202763596,2376952739.235309,-454.6645340522141,157396.6962844135,22574047.07522077,-33.553189380808035,2332.217654437637,35332396.22248742,36.63268736721252,4070.484363083185,3762695638.2557735,-658.4868682626137,142788.37126438622
36,Neutra,2973.08427446536,13,541.8181818181819,5692.728223743173,4785.374622011921,2206.417734500651,859.6584399771815,827.7264237714104,703.2487943614201,645.2386414283993,598.1176743369441,406.2791578320452,313.64253239629795,59.93056754358409,2.0081031786482124,0.1660577816361784,6508.499454386441,657.1918674001113,1190.588418060799,14.15016121602948,0.0815041638439734,4.044065821693627e-05,0.7451833494821848,39197193.38643256,61.233323590367554,2254.9521081852645,31099522.577485107,-37.5702191443712,3352.498636122402,74130454.01632908,64.12994622525795,7243.118075627307,129870796.25067738,-122.32282468294666,4931.550006848172,3762695638.2557735,-658.4868682626137,142788.37126438622
37,Neutra,4897.122576755887,22,276.90909090909093,9107.752125652149,2663.738713128163,864.6995948595719,434.6006253599069,260.3168428020499,258.3569215923363,228.18946009609863,208.37505498030052,205.8615503495783,147.527731019296,59.81752393988973,3.281466967948942,0.2599163804433783,6915.991801008689,-1766.0591841107432,631.9368934282255,14.346201743462016,-0.0491796699996105,-1.3939772339928787e-05,0.3463585386667982,19402794.761275616,-48.05571887978403,662.8897275053204,128277559.49619138,-111.96599639329456,7113.977094088024,40281959.79697101,-18.11727370060057,5842.407744909212,100289717.82385422,76.75199321540273,9472.13978253848,3762695638.2557735,-658.4868682626137,142788.37126438622
38,Neutra,-4760.278254856611,13,368.5,10155.783286998929,9115.518433569165,6366.329449006801,5756.697772895442,4474.502648699759,1956.7724384600008,1675.6603101982598,1486.0709285151568,1389.9776798540795,1344.746787493356,59.90186906335772,2.389898862662609,0.3531187110987764,11922.084538933104,1975.8817609488392,2814.6043657527102,13.579810319884263,0.069845459085631,2.121602713274876e-05,0.5385010376314987,27314496.485392407,-46.06714929282398,2062.023712741063,315702439.6730156,-17.894919446962056,48041.05244515212,77439744.727798,8.677579515996147,11787.405607585168,999757241.2109607,299.8939148898586,63212.72700734075,3762695638.2557735,-658.4868682626137,142788.37126438622
39,Neutra,-8053.487464007448,14,389.25,15273.899481921386,8761.73208669405,4909.893870792717,2024.493288008355,1346.0472538074434,1040.035151810047,693.4659830721995,581.8771277298188,521.2730599385699,509.7305658816514,59.98098690901932,1.0674457950975749,0.2784145886939031,7937.571400690953,15.56894335251134,1406.0675204032311,15.893027698185293,-0.0214134817101095,-6.510333235681028e-06,0.1500187262973606,67484392.13880478,-80.08955215259748,3923.346255298576,3762695638.2557735,-658.4868682626137,142788.37126438622,30020619.18995581,-11.040832463884948,4476.846830691282,180679999.2772542,109.6145435537571,15662.34780921812,3762695638.2557735,-658.4868682626137,142788.37126438622
